"id","average_wage","industry","average_price","category","year"
6106,22404,Ostatní činnosti,36.32,Pomeranče,2017
6107,52059,Peněžnictví a pojišťovnictví,36.32,Pomeranče,2017
6108,36849,"Profesní, vědecké a technické činnosti",36.32,Pomeranče,2017
6109,25969,Stavebnictví,36.32,Pomeranče,2017
6110,33541,Těžba a dobývání,36.32,Pomeranče,2017
6111,17473,"Ubytování, stravování a pohostinství",36.32,Pomeranče,2017
6112,28028,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,36.32,Pomeranče,2017
6113,32961,Veřejná správa a obrana; povinné sociální zabezpečení,36.32,Pomeranče,2017
6114,43590,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",36.32,Pomeranče,2017
6115,28343,Vzdělávání,36.32,Pomeranče,2017
6116,26930,Zásobování vodou; činnosti související s odpady a sanacemi,36.32,Pomeranče,2017
6117,30920,Zdravotní a sociální péče,36.32,Pomeranče,2017
6118,23804,"Zemědělství, lesnictví, rybářství",36.32,Pomeranče,2017
6119,29577,Zpracovatelský průmysl,36.32,Pomeranče,2017
6120,29626,,36.32,Pomeranče,2017
6121,19568,Administrativní a podpůrné činnosti,8.78,Přírodní minerální voda uhličitá,2017
6122,26029,Činnosti v oblasti nemovitostí,8.78,Přírodní minerální voda uhličitá,2017
6123,27426,Doprava a skladování,8.78,Přírodní minerální voda uhličitá,2017
6124,52813,Informační a komunikační činnosti,8.78,Přírodní minerální voda uhličitá,2017
6125,25519,"Kulturní, zábavní a rekreační činnosti",8.78,Přírodní minerální voda uhličitá,2017
6126,22404,Ostatní činnosti,8.78,Přírodní minerální voda uhličitá,2017
6127,52059,Peněžnictví a pojišťovnictví,8.78,Přírodní minerální voda uhličitá,2017
6128,36849,"Profesní, vědecké a technické činnosti",8.78,Přírodní minerální voda uhličitá,2017
6129,25969,Stavebnictví,8.78,Přírodní minerální voda uhličitá,2017
6130,33541,Těžba a dobývání,8.78,Přírodní minerální voda uhličitá,2017
6131,17473,"Ubytování, stravování a pohostinství",8.78,Přírodní minerální voda uhličitá,2017
6132,28028,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,8.78,Přírodní minerální voda uhličitá,2017
6133,32961,Veřejná správa a obrana; povinné sociální zabezpečení,8.78,Přírodní minerální voda uhličitá,2017
6134,43590,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",8.78,Přírodní minerální voda uhličitá,2017
6135,28343,Vzdělávání,8.78,Přírodní minerální voda uhličitá,2017
6136,26930,Zásobování vodou; činnosti související s odpady a sanacemi,8.78,Přírodní minerální voda uhličitá,2017
6137,30920,Zdravotní a sociální péče,8.78,Přírodní minerální voda uhličitá,2017
6138,23804,"Zemědělství, lesnictví, rybářství",8.78,Přírodní minerální voda uhličitá,2017
6139,29577,Zpracovatelský průmysl,8.78,Přírodní minerální voda uhličitá,2017
6140,29626,,8.78,Přírodní minerální voda uhličitá,2017
6141,19568,Administrativní a podpůrné činnosti,11.43,Pšeničná mouka hladká,2017
6142,26029,Činnosti v oblasti nemovitostí,11.43,Pšeničná mouka hladká,2017
6143,27426,Doprava a skladování,11.43,Pšeničná mouka hladká,2017
6144,52813,Informační a komunikační činnosti,11.43,Pšeničná mouka hladká,2017
6145,25519,"Kulturní, zábavní a rekreační činnosti",11.43,Pšeničná mouka hladká,2017
6146,22404,Ostatní činnosti,11.43,Pšeničná mouka hladká,2017
6147,52059,Peněžnictví a pojišťovnictví,11.43,Pšeničná mouka hladká,2017
6148,36849,"Profesní, vědecké a technické činnosti",11.43,Pšeničná mouka hladká,2017
6149,25969,Stavebnictví,11.43,Pšeničná mouka hladká,2017
6150,33541,Těžba a dobývání,11.43,Pšeničná mouka hladká,2017
6151,17473,"Ubytování, stravování a pohostinství",11.43,Pšeničná mouka hladká,2017
6152,28028,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,11.43,Pšeničná mouka hladká,2017
6153,32961,Veřejná správa a obrana; povinné sociální zabezpečení,11.43,Pšeničná mouka hladká,2017
6154,43590,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",11.43,Pšeničná mouka hladká,2017
6155,28343,Vzdělávání,11.43,Pšeničná mouka hladká,2017
6156,26930,Zásobování vodou; činnosti související s odpady a sanacemi,11.43,Pšeničná mouka hladká,2017
6157,30920,Zdravotní a sociální péče,11.43,Pšeničná mouka hladká,2017
6158,23804,"Zemědělství, lesnictví, rybářství",11.43,Pšeničná mouka hladká,2017
6159,29577,Zpracovatelský průmysl,11.43,Pšeničná mouka hladká,2017
6160,29626,,11.43,Pšeničná mouka hladká,2017
6161,19568,Administrativní a podpůrné činnosti,44.70,Rajská jablka červená kulatá,2017
6162,26029,Činnosti v oblasti nemovitostí,44.70,Rajská jablka červená kulatá,2017
6163,27426,Doprava a skladování,44.70,Rajská jablka červená kulatá,2017
6164,52813,Informační a komunikační činnosti,44.70,Rajská jablka červená kulatá,2017
6165,25519,"Kulturní, zábavní a rekreační činnosti",44.70,Rajská jablka červená kulatá,2017
6166,22404,Ostatní činnosti,44.70,Rajská jablka červená kulatá,2017
6167,52059,Peněžnictví a pojišťovnictví,44.70,Rajská jablka červená kulatá,2017
6168,36849,"Profesní, vědecké a technické činnosti",44.70,Rajská jablka červená kulatá,2017
6169,25969,Stavebnictví,44.70,Rajská jablka červená kulatá,2017
6170,33541,Těžba a dobývání,44.70,Rajská jablka červená kulatá,2017
6171,17473,"Ubytování, stravování a pohostinství",44.70,Rajská jablka červená kulatá,2017
6172,28028,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,44.70,Rajská jablka červená kulatá,2017
6173,32961,Veřejná správa a obrana; povinné sociální zabezpečení,44.70,Rajská jablka červená kulatá,2017
6174,43590,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",44.70,Rajská jablka červená kulatá,2017
6175,28343,Vzdělávání,44.70,Rajská jablka červená kulatá,2017
6176,26930,Zásobování vodou; činnosti související s odpady a sanacemi,44.70,Rajská jablka červená kulatá,2017
6177,30920,Zdravotní a sociální péče,44.70,Rajská jablka červená kulatá,2017
6178,23804,"Zemědělství, lesnictví, rybářství",44.70,Rajská jablka červená kulatá,2017
6179,29577,Zpracovatelský průmysl,44.70,Rajská jablka červená kulatá,2017
6180,29626,,44.70,Rajská jablka červená kulatá,2017
6181,19568,Administrativní a podpůrné činnosti,94.29,Rostlinný roztíratelný tuk,2017
6182,26029,Činnosti v oblasti nemovitostí,94.29,Rostlinný roztíratelný tuk,2017
6183,27426,Doprava a skladování,94.29,Rostlinný roztíratelný tuk,2017
6184,52813,Informační a komunikační činnosti,94.29,Rostlinný roztíratelný tuk,2017
6185,25519,"Kulturní, zábavní a rekreační činnosti",94.29,Rostlinný roztíratelný tuk,2017
6186,22404,Ostatní činnosti,94.29,Rostlinný roztíratelný tuk,2017
6187,52059,Peněžnictví a pojišťovnictví,94.29,Rostlinný roztíratelný tuk,2017
6188,36849,"Profesní, vědecké a technické činnosti",94.29,Rostlinný roztíratelný tuk,2017
6189,25969,Stavebnictví,94.29,Rostlinný roztíratelný tuk,2017
6190,33541,Těžba a dobývání,94.29,Rostlinný roztíratelný tuk,2017
6191,17473,"Ubytování, stravování a pohostinství",94.29,Rostlinný roztíratelný tuk,2017
6192,28028,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,94.29,Rostlinný roztíratelný tuk,2017
6193,32961,Veřejná správa a obrana; povinné sociální zabezpečení,94.29,Rostlinný roztíratelný tuk,2017
6194,43590,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",94.29,Rostlinný roztíratelný tuk,2017
6195,28343,Vzdělávání,94.29,Rostlinný roztíratelný tuk,2017
6196,26930,Zásobování vodou; činnosti související s odpady a sanacemi,94.29,Rostlinný roztíratelný tuk,2017
6197,30920,Zdravotní a sociální péče,94.29,Rostlinný roztíratelný tuk,2017
6198,23804,"Zemědělství, lesnictví, rybářství",94.29,Rostlinný roztíratelný tuk,2017
6199,29577,Zpracovatelský průmysl,94.29,Rostlinný roztíratelný tuk,2017
6200,29626,,94.29,Rostlinný roztíratelný tuk,2017
6201,19568,Administrativní a podpůrné činnosti,36.30,Rýže loupaná dlouhozrnná,2017
6202,26029,Činnosti v oblasti nemovitostí,36.30,Rýže loupaná dlouhozrnná,2017
6203,27426,Doprava a skladování,36.30,Rýže loupaná dlouhozrnná,2017
6204,52813,Informační a komunikační činnosti,36.30,Rýže loupaná dlouhozrnná,2017
6205,25519,"Kulturní, zábavní a rekreační činnosti",36.30,Rýže loupaná dlouhozrnná,2017
6206,22404,Ostatní činnosti,36.30,Rýže loupaná dlouhozrnná,2017
6207,52059,Peněžnictví a pojišťovnictví,36.30,Rýže loupaná dlouhozrnná,2017
6208,36849,"Profesní, vědecké a technické činnosti",36.30,Rýže loupaná dlouhozrnná,2017
6209,25969,Stavebnictví,36.30,Rýže loupaná dlouhozrnná,2017
6210,33541,Těžba a dobývání,36.30,Rýže loupaná dlouhozrnná,2017
6211,17473,"Ubytování, stravování a pohostinství",36.30,Rýže loupaná dlouhozrnná,2017
6212,28028,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,36.30,Rýže loupaná dlouhozrnná,2017
6213,32961,Veřejná správa a obrana; povinné sociální zabezpečení,36.30,Rýže loupaná dlouhozrnná,2017
6214,43590,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",36.30,Rýže loupaná dlouhozrnná,2017
6215,28343,Vzdělávání,36.30,Rýže loupaná dlouhozrnná,2017
6216,26930,Zásobování vodou; činnosti související s odpady a sanacemi,36.30,Rýže loupaná dlouhozrnná,2017
6217,30920,Zdravotní a sociální péče,36.30,Rýže loupaná dlouhozrnná,2017
6218,23804,"Zemědělství, lesnictví, rybářství",36.30,Rýže loupaná dlouhozrnná,2017
6219,29577,Zpracovatelský průmysl,36.30,Rýže loupaná dlouhozrnná,2017
6220,29626,,36.30,Rýže loupaná dlouhozrnná,2017
6221,19568,Administrativní a podpůrné činnosti,142.03,Šunkový salám,2017
6222,26029,Činnosti v oblasti nemovitostí,142.03,Šunkový salám,2017
6223,27426,Doprava a skladování,142.03,Šunkový salám,2017
6224,52813,Informační a komunikační činnosti,142.03,Šunkový salám,2017
6225,25519,"Kulturní, zábavní a rekreační činnosti",142.03,Šunkový salám,2017
6226,22404,Ostatní činnosti,142.03,Šunkový salám,2017
6227,52059,Peněžnictví a pojišťovnictví,142.03,Šunkový salám,2017
6228,36849,"Profesní, vědecké a technické činnosti",142.03,Šunkový salám,2017
6229,25969,Stavebnictví,142.03,Šunkový salám,2017
6230,33541,Těžba a dobývání,142.03,Šunkový salám,2017
6231,17473,"Ubytování, stravování a pohostinství",142.03,Šunkový salám,2017
6232,28028,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,142.03,Šunkový salám,2017
6233,32961,Veřejná správa a obrana; povinné sociální zabezpečení,142.03,Šunkový salám,2017
6234,43590,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",142.03,Šunkový salám,2017
6235,28343,Vzdělávání,142.03,Šunkový salám,2017
6236,26930,Zásobování vodou; činnosti související s odpady a sanacemi,142.03,Šunkový salám,2017
6237,30920,Zdravotní a sociální péče,142.03,Šunkový salám,2017
6238,23804,"Zemědělství, lesnictví, rybářství",142.03,Šunkový salám,2017
6239,29577,Zpracovatelský průmysl,142.03,Šunkový salám,2017
6240,29626,,142.03,Šunkový salám,2017
6241,19568,Administrativní a podpůrné činnosti,46.55,Těstoviny vaječné,2017
6242,26029,Činnosti v oblasti nemovitostí,46.55,Těstoviny vaječné,2017
6243,27426,Doprava a skladování,46.55,Těstoviny vaječné,2017
6244,52813,Informační a komunikační činnosti,46.55,Těstoviny vaječné,2017
6245,25519,"Kulturní, zábavní a rekreační činnosti",46.55,Těstoviny vaječné,2017
6246,22404,Ostatní činnosti,46.55,Těstoviny vaječné,2017
6247,52059,Peněžnictví a pojišťovnictví,46.55,Těstoviny vaječné,2017
6248,36849,"Profesní, vědecké a technické činnosti",46.55,Těstoviny vaječné,2017
6249,25969,Stavebnictví,46.55,Těstoviny vaječné,2017
6250,33541,Těžba a dobývání,46.55,Těstoviny vaječné,2017
6251,17473,"Ubytování, stravování a pohostinství",46.55,Těstoviny vaječné,2017
6252,28028,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,46.55,Těstoviny vaječné,2017
6253,32961,Veřejná správa a obrana; povinné sociální zabezpečení,46.55,Těstoviny vaječné,2017
6254,43590,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",46.55,Těstoviny vaječné,2017
6255,28343,Vzdělávání,46.55,Těstoviny vaječné,2017
6256,26930,Zásobování vodou; činnosti související s odpady a sanacemi,46.55,Těstoviny vaječné,2017
6257,30920,Zdravotní a sociální péče,46.55,Těstoviny vaječné,2017
6258,23804,"Zemědělství, lesnictví, rybářství",46.55,Těstoviny vaječné,2017
6259,29577,Zpracovatelský průmysl,46.55,Těstoviny vaječné,2017
6260,29626,,46.55,Těstoviny vaječné,2017
6261,19568,Administrativní a podpůrné činnosti,36.34,Vejce slepičí čerstvá,2017
6262,26029,Činnosti v oblasti nemovitostí,36.34,Vejce slepičí čerstvá,2017
6263,27426,Doprava a skladování,36.34,Vejce slepičí čerstvá,2017
6264,52813,Informační a komunikační činnosti,36.34,Vejce slepičí čerstvá,2017
6265,25519,"Kulturní, zábavní a rekreační činnosti",36.34,Vejce slepičí čerstvá,2017
6266,22404,Ostatní činnosti,36.34,Vejce slepičí čerstvá,2017
6267,52059,Peněžnictví a pojišťovnictví,36.34,Vejce slepičí čerstvá,2017
6268,36849,"Profesní, vědecké a technické činnosti",36.34,Vejce slepičí čerstvá,2017
6269,25969,Stavebnictví,36.34,Vejce slepičí čerstvá,2017
6270,33541,Těžba a dobývání,36.34,Vejce slepičí čerstvá,2017
6271,17473,"Ubytování, stravování a pohostinství",36.34,Vejce slepičí čerstvá,2017
6272,28028,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,36.34,Vejce slepičí čerstvá,2017
6273,32961,Veřejná správa a obrana; povinné sociální zabezpečení,36.34,Vejce slepičí čerstvá,2017
6274,43590,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",36.34,Vejce slepičí čerstvá,2017
6275,28343,Vzdělávání,36.34,Vejce slepičí čerstvá,2017
6276,26930,Zásobování vodou; činnosti související s odpady a sanacemi,36.34,Vejce slepičí čerstvá,2017
6277,30920,Zdravotní a sociální péče,36.34,Vejce slepičí čerstvá,2017
6278,23804,"Zemědělství, lesnictví, rybářství",36.34,Vejce slepičí čerstvá,2017
6279,29577,Zpracovatelský průmysl,36.34,Vejce slepičí čerstvá,2017
6280,29626,,36.34,Vejce slepičí čerstvá,2017
6281,19568,Administrativní a podpůrné činnosti,118.27,Vepřová pečeně s kostí,2017
6282,26029,Činnosti v oblasti nemovitostí,118.27,Vepřová pečeně s kostí,2017
6283,27426,Doprava a skladování,118.27,Vepřová pečeně s kostí,2017
6284,52813,Informační a komunikační činnosti,118.27,Vepřová pečeně s kostí,2017
6285,25519,"Kulturní, zábavní a rekreační činnosti",118.27,Vepřová pečeně s kostí,2017
6286,22404,Ostatní činnosti,118.27,Vepřová pečeně s kostí,2017
6287,52059,Peněžnictví a pojišťovnictví,118.27,Vepřová pečeně s kostí,2017
6288,36849,"Profesní, vědecké a technické činnosti",118.27,Vepřová pečeně s kostí,2017
6289,25969,Stavebnictví,118.27,Vepřová pečeně s kostí,2017
6290,33541,Těžba a dobývání,118.27,Vepřová pečeně s kostí,2017
6291,17473,"Ubytování, stravování a pohostinství",118.27,Vepřová pečeně s kostí,2017
6292,28028,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,118.27,Vepřová pečeně s kostí,2017
6293,32961,Veřejná správa a obrana; povinné sociální zabezpečení,118.27,Vepřová pečeně s kostí,2017
6294,43590,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",118.27,Vepřová pečeně s kostí,2017
6295,28343,Vzdělávání,118.27,Vepřová pečeně s kostí,2017
6296,26930,Zásobování vodou; činnosti související s odpady a sanacemi,118.27,Vepřová pečeně s kostí,2017
6297,30920,Zdravotní a sociální péče,118.27,Vepřová pečeně s kostí,2017
6298,23804,"Zemědělství, lesnictví, rybářství",118.27,Vepřová pečeně s kostí,2017
6299,29577,Zpracovatelský průmysl,118.27,Vepřová pečeně s kostí,2017
6300,29626,,118.27,Vepřová pečeně s kostí,2017
6301,20954,Administrativní a podpůrné činnosti,29.32,Banány žluté,2018
